Area,Timestamp,Lat,Lon,Temperature,D.O,pH,Conductivity,B.O.D,Nitrate,Fecalcaliform,Totalcaliform,class,chemical_score,biological_score,physical_score,source_score,WQS,Water_Class
Bally Bridge,2023-10-09,19.7760932,79.3549454,18.2222222,5.84,7.951,553.9,5.38,1.3028,68.6,154.6,yes,86.24542666666667,93.3700085426324,72.06750000000001,74,84.3226732294564,Safe
Babughat,2023-07-13,25.133699,82.564434,27.4167,8.71273,8.0225,387.267,3.66667,1.95667,331.667,1995.0,no,89.67310066666667,71.77262859180958,85.8949,75,82.08000884420954,Safe
Dakshineswar,2023-01-13,18.541536,74.562261,27.0833333,4.66833333,8.0075,959.1,6.73333333,0.39083333,251.666667,1377.08333,no,81.11855556266667,77.75038625741959,65.78541665,78,76.72962143229255,Safe
Bally Bridge,2023-10-11,26.5248393,84.3581483,22.0,7.6,7.44,445.0,2.73333,1.38,4266.67,10666.7,yes,90.80156,1.402842009865684,84.69999999999999,74,61.0814766029597,Moderate
Bally Bridge,2023-05-13,30.145947,78.599293,18.3143,8.58571,8.02143,135.286,1.0,0.05714,650.0,3200.0,no,97.26809466666668,52.20457767610161,85.26782499999999,74,79.02217616949716,Safe
Dakshineswar,2023-10-21,24.266667,74.0,22.4545455,6.17727273,8.48545455,625.454545,1.55636364,0.28909091,4.72727273,234.181818,no,91.439030302,99.52838832377084,69.745454525,78,88.18321952293124,Safe
Howrah Ghat,2023-10-03,25.8907463,78.3324511,22.3,8.0,8.0,896.5,1.9,0.4,193767.1311595211,576037.4703817832,yes,88.18166666666667,7.046998242674918e-83,82.5,80,59.77266666666667,Moderate
Bally Bridge,2023-09-24,19.086453,72.828355,22.6181818,5.15454545,7.75090909,303.836364,5.53636364,0.44181818,140.454545,1256.81818,yes,89.22636362933333,86.8963162755646,70.140909075,74,83.18762214940271,Safe
Bally Bridge,2023-05-29,26.0377772,76.3521514,26.0,5.64267,7.95583,472.5,1.0225,0.61667,3.08333,6.16667,yes,93.41833066666666,99.69214185802107,71.044625,74,88.88389982407298,Safe
Dakshineswar,2023-02-27,12.1199769,76.6800929,26.75,7.375,8.0,294.75,1.0,0.3575,1600.0,1600.0,yes,95.43316666666666,20.18965179946554,79.375,78,67.90516220650633,Moderate
Bally Bridge,2023-10-14,30.445283,77.602056,21.65,8.21,7.837,320.6,1.06667,0.3445,9.9,16.1,yes,95.09617333333334,99.01488436829572,84.77250000000001,74,92.09743464382206,Safe
Bally Bridge,2023-04-11,12.21052,75.44031,26.125,7.675,7.225,44.0,0.975,0.275,28.5,148.0,yes,98.04,97.19022941461364,86.6875,74,93.11056882438412,Safe
Dakshineswar,2023-06-19,31.36384,75.137025,16.0,7.0,7.0,310.0,1.0,2.0,180.0,650.0,yes,93.96666666666668,83.5270211411272,85.0,78,87.44477300900482,Safe
Bally Bridge,2023-10-12,25.7354939,84.83139,22.3333,8.45556,7.69,297.875,2.75556,1.71167,1922.22,3933.33,yes,91.977834,14.62818556761062,87.1028,74,66.00014927028319,Moderate
Howrah Ghat,2023-08-23,15.884349,78.119382,19.0,8.0,8.0,202.0,0.6,0.4,9.0,123.0,yes,96.86,99.10403787728836,82.5,80,92.9752113631865,Safe
Bally Bridge,2023-03-28,21.2440606,81.6504253,19.0833333,5.93166667,7.85166667,572.916667,5.32666667,1.45583333,64.3333333,151.916667,yes,86.00394443933334,93.76923833344082,73.270833325,74,84.5865159407656,Safe
Howrah Ghat,2023-08-09,24.6216104,76.1915487,25.4727,5.38182,7.90273,420.909,1.292,0.66545,5.18182,14.3636,yes,93.53588333333332,99.4831582469535,70.138625,80,89.28702580741938,Safe
Dakshineswar,2023-08-20,19.9974533,73.7898023,25.0,6.5,7.515,201.03,4.18,1.273703,11.1,33.6,yes,91.39740426666668,98.89613776926277,78.6375,78,89.7553030374455,Safe
Dakshineswar,2023-09-22,17.011449,76.776932,28.6363636,6.56363636,8.21909091,997.272727,2.23363636,0.70545455,3840.90909,6181.81818,no,86.48472727666666,2.1474070605988,73.674999975,78,57.77311302384631,Moderate
Bally Bridge,2023-01-14,21.2894283,77.918174,21.9166667,5.0475,7.94083333,590.583333,6.625,1.67875,81.6666667,245.0,yes,83.91783333666666,92.15791005059909,68.181250025,74,82.2507563548464,Safe
Howrah Ghat,2023-06-06,22.782275,86.146974,20.6363636,5.35909091,8.10272727,895.0,6.86363636,2.14181818,91.3636364,283.636364,no,80.18503030933334,91.26857647832412,68.525000025,80,81.15958507223057,Safe
Howrah Ghat,2023-11-18,26.819003,75.796652,29.5,7.4,7.4,1230.0,0.2,4.0,6.0,0.36,yes,84.23333333333333,99.40179640539353,84.0,80,88.31387225495139,Safe
Dakshineswar,2023-08-30,20.462521,85.88299,28.5,8.1,8.1,312.0,5.86,2.0,3.0,0.18,no,87.46666666666667,99.7004495503373,82.25,78,89.14680153176786,Safe
Howrah Ghat,2023-05-28,22.260423,84.853584,26.0833333,6.54166667,7.47666667,240.491667,3.9,2.34878063,5406.66667,12583.3333,yes,90.516058826,0.4486570533835613,79.133333325,80,60.16768731141507,Moderate
Babughat,2023-09-22,12.421556,76.693127,26.4166667,6.125,8.075,280.083333,1.58333333,0.37666667,1600.0,1600.0,no,94.78672222733331,20.18965179946554,72.56250000000001,75,65.984084430773,Moderate
Babughat,2023-09-19,21.3245073,74.5563859,29.3,6.18888889,7.53222222,520.0,5.02222222,3.02506667,17.4,50.6,yes,85.68365037066667,98.27505058020644,76.95277779999999,75,86.6465308823286,Safe
Dakshineswar,2023-06-28,26.7271012,88.3952861,22.2727,8.06364,7.33636,87.7091,1.97273,0.26636,162818.0,585000.0,yes,96.27951433333334,1.945543947658044e-69,87.7955,78,63.87090573333334,Moderate
Howrah Ghat,2023-06-17,20.8733543,86.0236363,26.0,7.75,7.93,176.454545,2.01666667,0.972382,3536.66667,6791.66667,yes,94.76866005666666,2.911019943983145,81.775,80,63.13577000586162,Moderate
Howrah Ghat,2023-03-13,22.057437,78.938172,21.6363636,6.06454545,7.99909091,562.0,5.30909091,1.91581818,65.8181818,193.636364,yes,85.768557576,93.6301085394507,72.829545425,80,84.96236467723521,Safe
Howrah Ghat,2023-08-08,16.206863,77.3707,30.75,9.125,8.08583333,794.9,3.24166667,0.42666667,12.0,947.5,no,87.38744443733333,98.80717128619304,87.48125002500001,80,90.09337916579123,Safe
Babughat,2023-08-26,20.8563332,86.1917035,27.8333333,6.94166667,7.72,152.291667,1.50833333,0.539286,3299.16667,5491.66667,yes,96.03454342333332,3.691391606124148,79.30833335,75,62.88290152117058,Moderate
Bally Bridge,2023-09-15,8.5681265,78.093717,29.0,6.87272727,7.55881818,787.1,3.2,0.14181818,81.8181818,178.181818,yes,87.74887878933333,92.1439477934151,80.17250000000001,74,86.17723585375788,Safe
Howrah Ghat,2023-10-22,13.929903,75.568101,26.1666667,6.91666667,7.34166667,196.083333,2.0,1.49,60.0,228.333333,yes,94.18050000333334,94.17645335842488,82.020833325,80,90.3293026738608,Safe
Bally Bridge,2023-05-01,15.527651,73.79191,30.5,6.2,6.2,256.0,0.73,4.0,150.0,576037.4703817832,no,93.26666666666668,86.07079764250578,75.0,74,85.5279059594184,Safe
Bally Bridge,2023-09-25,20.9501027,85.216816,25.8333333,7.63333333,7.8975,139.916667,1.74166667,0.53794825,1250.0,2266.66667,yes,95.84825250333331,28.65047968601901,81.43541665000001,74,70.62152823713905,Moderate
Howrah Ghat,2023-01-09,26.8466937,80.9461659,27.8333,7.92,7.851,355.13,3.59,1.71,1560.0,2950.0,yes,90.29403333333332,21.01360712007647,83.2175,80,67.06519546935627,Moderate
Bally Bridge,2023-03-17,25.317645,82.973914,22.3333,7.63333,7.59,250.0,3.9,1.71167,8000.0,13000.0,yes,90.930664,0.0335462627902511,83.74165,74,60.53065947883708,Moderate
Howrah Ghat,2023-02-17,33.731125,75.148701,13.0,8.0,8.0,240.0,2.0,1.0,193767.1311595211,576037.4703817832,yes,94.13333333333333,7.046998242674918e-83,82.5,80,62.15333333333333,Moderate
Babughat,2023-11-08,23.2558124,77.460158,23.2222,8.33333,7.82222,258.556,2.66667,1.71167,1187.5,2337.5,yes,92.489544,30.49827687110593,85.5,75,70.74530066133178,Moderate
Babughat,2023-01-30,26.913917,81.068604,24.88953091982379,7.8,7.8,778.0,4.6,2.0,2.0,576037.4703817832,yes,84.48666666666666,99.80019986673332,83.0,75,87.83472662668666,Safe
Babughat,2023-04-12,14.489331,79.305183,29.0,5.875,7.975,794.083333,1.10833333,0.26166667,5.5,3158.33333,yes,90.37205556066668,99.45150973089191,72.0625,75,87.89677514353423,Safe
Dakshineswar,2023-11-18,18.815147,77.162896,26.8333333,6.85833333,7.5,133.3225,3.19166667,0.55430833,251.916667,408.75,yes,93.967772776,77.73095109035235,80.54166665,78,84.8147277675057,Safe
Dakshineswar,2023-06-08,27.513952,76.685767,30.0,7.6,7.6,1380.0,0.23,3.0,5.0,0.91,yes,83.49333333333334,99.50124791926824,83.5,78,87.7477077091138,Safe
Dakshineswar,2023-08-18,28.208822,76.8446,30.5,8.2,8.2,1710.0,0.55,3.0,6.0,0.42,no,79.76666666666667,99.40179640539353,82.0,78,85.92720558828472,Safe
Dakshineswar,2023-10-05,20.296059,85.82454,28.5,6.1,6.1,373.0,1.58,2.0,3.0,0.23,no,92.56333333333332,99.7004495503373,73.75,78,89.48546819843452,Safe
Bally Bridge,2023-10-23,10.7904833,78.7046725,26.0,6.425,8.05916667,752.166667,1.92166667,0.19925,300.0,503.333333,no,89.75671110333333,74.08182206817179,74.181249975,74,80.36348105678488,Safe
Babughat,2023-02-14,9.365136,76.586992,28.0,5.975,7.15,92.0,0.725,0.3775,765.0,1390.0,yes,97.81133333333334,46.53339309743134,78.75,75,76.33455126256274,Safe
Dakshineswar,2023-08-01,25.317645,82.973914,22.8333,7.06667,7.97667,272.0,8.0,1.71167,40000.0,58000.0,yes,85.24399733333334,4.248354255291589e-16,78.008325,78,57.49926393333334,Moderate
Babughat,2023-04-06,31.326015,75.576183,23.0,6.0,7.0,326.0,2.7,6.0,2500.0,8375.0,yes,88.34,8.20849986238988,80.0,75,61.29854995871697,Moderate
Babughat,2023-09-13,26.3991195,87.2568579,24.0,5.76667,7.90667,467.667,6.93333,1.38,4600.0,11333.3,yes,84.97489,1.005183574463357,72.033325,75,56.19817607233901,Moderate
Howrah Ghat,2023-08-06,22.645211,88.335526,25.9545,8.52727,7.75455,289.609,2.11818,0.33764,13572.7,21972.7,yes,94.009558,0.0001274827095401,86.977225,80,62.99930644481287,Moderate
Bally Bridge,2023-07-04,22.7229345,75.8599315,21.4083333,7.83333333,7.5,535.75,1.70833333,0.97083333,193767.1311595211,82.0,yes,91.58805556266668,7.046998242674918e-83,85.41666665,74,61.11855555506667,Moderate
Dakshineswar,2023-09-17,15.359493,76.513184,26.0666667,7.1825,7.68583333,258.363636,2.03333333,0.993636364,283.333333,924.166667,yes,93.91034344213334,75.32686567057463,80.768750025,78,84.11594708302573,Safe
Bally Bridge,2023-06-27,22.882515,88.014097,30.3181818,12.02,8.23545455,742.545455,10.8090909,0.37003,29581.8182,42563.6364,no,77.86640025,1.421607123746842e-11,100.0,74,58.54656010000426,Moderate
Dakshineswar,2023-05-11,17.9689008,79.5940544,26.5,6.825,7.895,337.7,1.73333333,0.23,98.4,1196.0,yes,94.12788889333332,90.62863167146617,77.4125,78,88.12224505877319,Safe
Bally Bridge,2023-05-02,18.401288,79.18448,26.5,7.7,7.7,927.0,9.8,21.0,1600.0,1.93,yes,60.86333333333333,20.18965179946554,83.25,74,54.45222887317299,Polluted
Dakshineswar,2023-02-10,11.982072,76.377185,24.625,6.7,7.0,76.0,0.7,0.3225,282.5,435.0,yes,98.04866666666666,75.38966419593208,83.5,78,86.33636592544629,Safe
Howrah Ghat,2023-08-02,9.55727,76.789435,28.75,6.5,7.45,76.25,0.775,0.075,275.0,585.0,yes,98.14416666666666,75.95721232249684,79.125,80,85.86983036341572,Safe
Howrah Ghat,2023-08-01,28.208822,76.8446,26.3,8.5,8.5,1685.0,4.37,3.0,4.0,1.05,no,74.92333333333333,99.60079893439917,81.25,80,84.09957301365307,Safe
Dakshineswar,2023-10-16,31.940009,75.247906,10.0,9.0,8.0,84.0,0.2,0.3,125.0,909.0,yes,98.65333333333334,88.24969025845955,87.5,78,91.2362404108712,Safe
Bally Bridge,2023-08-26,30.7421379,76.8187557,25.5714286,8.63,7.5,165.142857,3.0,0.68285714,193767.1311595211,576037.4703817832,yes,93.802285718,7.046998242674918e-83,89.4,74,62.80091428720001,Moderate
Dakshineswar,2023-11-05,10.480662,76.242119,28.0,5.3,5.3,230.0,5.65,36.0,225.0,576037.4703817832,no,61.36666666666667,79.85162187593771,63.75,78,69.05215322944798,Moderate
Babughat,2023-06-10,11.874477,75.370366,26.5,5.3,5.3,54.0,2.27,2.0,36.0,0.28,no,94.83333333333331,96.46402934831232,63.75,75,87.12254213782703,Safe
Dakshineswar,2023-01-04,23.5904229,71.8482387,23.2,7.76,7.786,577.6,2.54,0.3432,3.6,12.8,yes,90.56277333333333,99.64064722309934,82.905,78,90.49830350026312,Safe
Babughat,2023-05-11,24.6013999,73.6742232,22.9166667,5.96083333,8.31916667,577.5,1.44333333,0.258181818,5.25,25.5,no,92.0940101056,99.47637571644331,69.910416625,75,88.162600082173,Safe
Howrah Ghat,2023-09-23,26.8466937,80.9461659,27.8333,3.6,7.434,427.25,7.45,3.742,70799.9,103367.0,yes,82.80056666666667,1.78646334913882e-29,64.745,80,54.06922666666667,Polluted
Howrah Ghat,2023-06-24,11.267459,75.942523,25.0,7.1,7.1,124.0,1.58,3.0,32.0,0.06,yes,94.25333333333332,96.85065820791976,84.75,80,91.70653079570928,Safe
Bally Bridge,2023-05-17,21.24850768681818,78.72098095669318,15.0,6.6,6.6,226.0,0.16,4.0,9.0,576037.4703817832,yes,94.32666666666668,99.10403787728836,80.0,74,90.8618780298532,Safe
Dakshineswar,2023-07-26,21.7468548,74.123996,25.3333333,6.40833333,7.5775,359.0,4.125,1.907225,15.75,55.1666667,yes,89.38422,98.43733826418408,77.71041665000001,78,88.62697280925524,Safe
Howrah Ghat,2023-07-27,20.2440145,85.2678816,27.5,6.93636364,7.89333333,642.833333,5.65,1.48427542,11038.3333,19868.3333,yes,84.85091300066667,0.0016073585266795,77.981818225,80,57.53721105282467,Moderate
Bally Bridge,2023-09-28,30.4971735,77.8019775,19.3429,7.7,7.83714,185.429,2.65,0.07143,4865.0,4014.5,yes,94.55523266666668,0.7711828191462868,82.22145,74,61.89773791241056,Moderate
Howrah Ghat,2023-10-08,10.7869994,79.1378273,27.4545455,7.0,8.11545455,513.454545,1.67636364,0.21945455,181.818182,863.636364,no,92.45473939,83.37529179235891,76.634090875,80,85.32130146870767,Safe
Dakshineswar,2023-07-31,26.3463713,92.6840426,27.0,7.266667,6.466667,85.0,1.5,0.103333,455.0,1000.5,no,97.0673336,63.44479679482282,82.3333375,78,82.12703997844685,Safe
Babughat,2023-03-08,23.4272938,76.2729838,27.4,7.09090909,7.49454545,425.636364,2.14444444,0.99472727,193767.1311595211,576037.4703817832,yes,92.08859529066666,7.046998242674918e-83,81.745454575,75,60.68452903126666,Moderate
Babughat,2023-04-01,20.462521,85.882989,27.5,7.39166667,8.05166667,201.333333,3.13333333,0.54188413,42666.6667,61333.3333,no,93.37538159266668,2.9519030583505737e-17,79.070833325,75,60.66431930206667,Moderate
Babughat,2023-08-22,10.083643,76.314597,27.0416667,6.725,6.85,42.5833333,1.00833333,0.30333333,1043.33333,2750.0,yes,97.987055563,35.22784623169657,82.5,75,73.76317609470897,Moderate
Howrah Ghat,2023-06-20,9.6031088,77.161458,25.625,6.875,7.375,42.25,0.45,0.15,900.0,1400.0,yes,98.8575,40.65696597405991,81.5625,80,76.05258979221799,Safe
Howrah Ghat,2023-09-17,23.5251102,77.8081363,35.0,7.06,8.144,733.8,3.94,1.89,8.25,512.0,no,85.89666666666668,99.17839378567656,76.72,80,87.45618480236962,Safe
Howrah Ghat,2023-10-16,18.567826,73.811507,27.25,2.60416667,7.70166667,548.275,11.0083333,0.64916667,298.75,1595.83333,yes,79.32013893066667,74.17448224630321,57.758333325,80,73.53206691115763,Moderate
Babughat,2023-10-19,20.8563332,86.1917035,26.0,7.95833333,7.85666667,139.5,1.925,0.49767179,2117.5,3470.0,yes,95.64019590133331,12.03320829943523,83.366666625,75,66.0393741753639,Moderate
Babughat,2023-01-21,26.1445169,91.7362365,24.25,7.65,7.466667,152.0,2.141667,0.156667,160.0,981.9091,yes,95.4991104,85.21437889662113,84.7499975,75,88.21395732898634,Safe
Babughat,2023-09-14,21.24850768681818,78.72098095669318,13.0,6.7,6.7,669.0,6.08,2.0,8.5,0.32,yes,83.60333333333334,99.15360228629667,81.25,75,86.93741401922235,Safe
Bally Bridge,2023-09-17,12.42436,76.656349,25.8333333,6.675,8.09166667,277.333333,1.08333333,0.34833333,1600.0,1600.0,no,95.503555566,20.18965179946554,75.187499975,74,66.69581776123967,Moderate
Bally Bridge,2023-06-26,19.0809075,79.5603439,26.5833333,5.74166667,8.065,477.25,2.15,1.775,14.4166667,187.666667,no,90.94083333333332,98.56867558400872,70.72083334999999,74,87.49110267853595,Safe
Howrah Ghat,2023-07-03,11.3181162,77.0132642,26.25,7.975,8.02083333,193.166667,0.91916667,0.18491667,101.666667,219.166667,no,96.694844434,90.3330611392206,82.21875002499999,80,90.2216061203662,Safe
Dakshineswar,2023-09-10,26.887893,75.811484,11.0,9.0,8.0,96.0,0.2,0.3,58.0,653.0,yes,98.53333333333332,94.36499474367986,87.5,78,93.02283175643728,Safe
Babughat,2023-08-25,11.035365,75.92724,28.375,6.0,7.7,94.0,1.075,0.125,182.5,370.0,yes,97.52666666666669,83.31846439283305,74.75,75,86.45620598451659,Safe
Bally Bridge,2023-02-19,23.8268406,78.7376236,25.5,7.2,8.3,182.9,1.7,0.0,2150.0,12250.0,no,95.90433333333334,11.6484157773497,76.25,74,64.50625806653825,Moderate
Bally Bridge,2023-02-01,16.707874,74.98809,31.4583333,9.09166667,7.95666667,754.666667,3.11666667,0.409454545,42.3333333,1600.0,yes,87.970214134,95.85502106088704,88.283333325,74,89.00125863686613,Safe
Bally Bridge,2023-08-02,22.9720145,86.0079806,27.0454545,7.46363636,7.53636364,164.4,0.45454545,5.67454545,193767.1311595211,576037.4703817832,yes,93.21030304,7.046998242674918e-83,83.2954545,74,61.343212116,Moderate
Howrah Ghat,2023-11-05,18.632307,73.779388,26.25,3.56666667,7.635,344.716667,9.275,0.635,237.5,1441.66667,yes,83.67816666333334,78.85968909810767,63.07083335,80,77.74334006476563,Safe
Dakshineswar,2023-09-20,19.697587,72.85074,27.5,7.08,8.3,227.16,3.19,0.48241,66.5,123.5,no,93.08913866666668,93.56629158563308,75.64999999999999,78,88.23554294235659,Safe
Bally Bridge,2023-08-05,26.6029735,93.4117916,29.0,6.675,7.05,76.0,1.75,0.12,90.0,1492.5,yes,96.81066666666666,91.39311852712282,83.0,74,90.14220222480353,Safe
Bally Bridge,2023-01-10,19.2529872,76.4335092,25.5555556,6.61111111,7.9125,641.544444,4.88888889,1.3999,2.44444444,75.5555556,yes,85.94611704,99.7558540781412,76.21180555000001,74,86.94756414944237,Safe
Bally Bridge,2023-08-10,24.266667,74.0,22.3181818,6.17818182,8.33090909,629.090909,1.52690909,0.35454545,5.63636364,29.4545455,no,91.38957576333334,99.437949085632,70.909090925,74,87.96903321602294,Safe
Dakshineswar,2023-08-19,11.3590264,77.718739,26.9166667,6.91666667,7.77083333,398.75,1.8525,0.2125,169.166667,351.666667,yes,93.3725,84.43681633493193,78.802083375,78,86.24046157547959,Safe
Bally Bridge,2023-04-19,17.0005383,81.8040344,25.5916667,6.41666667,7.74,247.666667,1.1,1.49333333,3.08333333,428.416667,yes,94.86199999933334,99.69214152604624,76.53333334999999,74,90.5591091275472,Safe
Bally Bridge,2023-01-19,22.946557,79.194353,25.9090909,7.80833333,8.02333333,201.616667,1.28333333,0.65548271,762.5,1508.33333,no,95.74833605533334,46.64987211828483,81.366666675,74,75.96762939261879,Safe
Babughat,2023-07-31,20.462521,85.88299,28.0,8.0,8.0,120.0,0.4,2.0,2.0,0.07,yes,96.66666666666669,99.80019986673332,82.5,75,92.60672662668668,Safe
Bally Bridge,2023-10-16,19.410646,73.28532,28.4,7.01,7.65,107.184444,3.76,0.40337,131.0,285.0,yes,93.59212622666666,87.72177743910436,80.175,74,87.18838372239797,Safe
Dakshineswar,2023-03-09,18.477576,73.160636,28.9166667,7.15,7.86666667,77.3208333,3.16666667,0.42280833,163.75,282.083333,yes,94.66632277633332,84.89542339110754,79.24999997500001,78,86.9851561228656,Safe
Babughat,2023-02-20,31.487079,78.180887,5.0,8.0,8.0,136.0,0.3,0.1,25.0,174.0,yes,98.16,97.53099120283326,82.5,75,92.52329736084998,Safe
Bally Bridge,2023-03-30,31.10581,77.132716,21.7,7.6,7.6,691.0,5.22,7.0,33.0,0.18,yes,80.53,96.7538559589032,83.5,74,85.33815678767097,Safe
Babughat,2023-10-24,11.1839864,76.7037078,24.625,7.125,7.275,110.25,0.425,0.3075,195.0,315.0,yes,98.08483333333334,82.28346580560184,83.5625,75,88.1314730750139,Safe
Dakshineswar,2023-02-18,26.068236,81.061666,20.6667,7.775,7.87,281.25,3.825,0.84833,5300.0,7775.0,yes,91.408836,0.4991593906910217,82.35000000000001,78,60.9832822172073,Moderate
Howrah Ghat,2023-06-07,25.3961861,85.917677,24.5625,7.875,7.9625,374.875,2.9875,1.71167,7637.5,22000.0,yes,90.89858066666667,0.0482032027030379,82.15625,80,60.80514322747759,Moderate
Bally Bridge,2023-01-13,21.064458,72.980171,27.0,4.62,7.18,729.0,4.0,0.33,900.0,2300.0,yes,87.11266666666667,40.65696597405991,71.75,74,68.79215645888465,Moderate
Babughat,2023-01-04,26.8725184,80.9834952,24.4444,8.41111,8.17667,344.889,2.77778,1.71167,3122.22,6866.67,no,91.47806733333331,4.405924823741929,83.230525,75,62.05910938045591,Moderate
Bally Bridge,2023-06-05,27.1981016,75.881486,30.5,8.1,8.1,585.0,1.38,4.0,6.0,0.46,no,89.11,99.40179640539353,82.25,74,89.31453892161807,Safe
Dakshineswar,2023-07-25,20.8678436,85.2774207,27.4166667,7.70833333,7.91916667,166.083333,1.98333333,0.60085304,5641.66667,11075.0,yes,95.214039798,0.3546951878853672,81.647916625,78,62.3216078005656,Moderate
Dakshineswar,2023-10-26,14.993115,74.047638,28.25,6.95,6.5475,74.7,0.9,0.22,6.75,166.25,yes,97.877,99.32727300785685,81.35625,78,93.02023190235704,Safe
Babughat,2023-07-12,19.518231,72.850182,25.3416667,6.91818182,7.72166667,204.760833,2.20833333,0.928772727,2.16666667,55.0,yes,94.2649290484,99.78356788579312,79.17840907499999,75,90.97672380009794,Safe
Bally Bridge,2023-10-25,22.2021731,88.047923,28.0417,6.39167,7.81417,1495.58,1.21667,0.37833,55750.0,200917.0,yes,83.11930933333333,6.138787977370498e-23,75.85207500000001,74,55.81813873333334,Moderate
Bally Bridge,2023-05-23,14.595005,78.757007,25.53,6.67222222,7.98,783.2,2.67,0.69,125.5,1008.0,yes,88.056,88.20557644270328,76.0111111,74,84.28629515281098,Safe
Babughat,2023-01-05,17.6845,75.3259,32.2,5.52,8.1,1128.97,4.67,0.629,166.5,915.0,no,81.98043333333334,84.66228169354396,69.35,75,79.56085784139653,Safe
Bally Bridge,2023-02-20,14.325817,75.771825,26.3454545,7.26454545,7.86090909,342.909091,2.22727273,1.35,40.2727273,190.0,yes,92.52121211666666,96.05274413713124,79.865909075,74,89.19748990280604,Safe
Dakshineswar,2023-11-02,21.4668716,83.9811664,26.4166667,7.32727273,7.94166667,202.833333,1.29166667,0.39317113,819.166667,1615.83333,yes,95.93490753933334,44.07988337079679,79.573863625,78,75.31270075197237,Safe
Babughat,2023-05-01,9.32341,76.451728,26.625,6.925,7.125,52.0,0.775,0.175,46.25,520.25,yes,98.30666666666669,95.48032315427412,83.6875,75,92.2042636129489,Safe
Dakshineswar,2023-09-29,20.5230393,72.9593586,27.5454545,7.73636364,8.26818182,348.090909,3.23636364,0.05090909,3.81818182,14.1818182,no,92.163212118,99.61890981678188,79.17045454999999,78,90.38504870223456,Safe
Babughat,2023-09-05,18.2379928,80.3129541,25.5,7.3,7.3,211.0,0.2,22.0,380.0,0.27,yes,80.02333333333334,68.38614092123558,84.25,75,76.875175609704,Safe
Bally Bridge,2023-07-13,26.4446185,91.4410527,26.25,6.875,7.925,242.0,1.175,0.12,120.0,243.6667,yes,95.91733333333332,88.69204367171575,77.4375,74,87.86204643484807,Safe
Bally Bridge,2023-02-03,20.3035646,85.8248737,27.0833333,7.66666667,7.9525,200.5,1.7,0.51356817,784.166667,1453.33333,yes,95.31747879733334,45.64999598038592,81.18958334999999,74,75.45990698304912,Safe
Babughat,2023-06-22,21.0076578,75.5626039,31.9583333,5.99166667,7.72083333,663.666667,5.43333333,2.510575,18.1428571,43.4285714,yes,84.11042889000001,98.20207337030531,74.55208337500001,75,85.5152102420916,Safe
Babughat,2023-02-06,11.2525374,77.8001197,28.0833333,5.76666667,7.99666667,422.916667,1.28333333,0.2575,145.0,289.166667,yes,93.85372222333334,86.50222931107413,71.358333325,75,85.26382434765557,Safe
Dakshineswar,2023-08-23,14.808749,78.573729,26.5,6.4,7.675,751.3,2.79,2.73,620.0,1119.0,yes,86.583,53.79444375946745,76.9375,78,73.95903312784023,Moderate
Dakshineswar,2023-08-31,17.9689008,79.5940544,30.5,6.99,7.918,491.75,4.24444444,2.996,543.0,1160.0,yes,87.02644074666667,58.10026273636019,78.065,78,75.65365511957472,Safe
Babughat,2023-03-12,22.0192669,85.4066,24.7272727,7.72727273,7.63454545,151.545455,1.56363636,0.93891182,713.636364,1471.81818,yes,95.648567514,48.98596468048372,83.877272775,75,77.23067096474512,Safe
Babughat,2023-07-16,21.24850768681818,78.72098095669318,25.0,6.48181818,7.87333333,418.916667,2.70833333,1.626818182,5.75,158.333333,yes,90.89826767773332,99.4266499610599,75.859090925,75,88.85912024441132,Safe
Babughat,2023-07-29,34.073949,74.818182,9.0,6.0,8.0,209.0,5.0,1.0,193767.1311595211,576037.4703817832,yes,90.44333333333331,7.046998242674918e-83,72.5,75,58.17733333333333,Moderate
Howrah Ghat,2023-11-12,20.4587452,85.6036498,26.25,8.1,7.83,167.154545,2.24166667,0.48590204,1038.75,2123.33333,yes,94.95084402466668,35.38967765627918,84.275,80,73.45224090675042,Moderate
Bally Bridge,2023-09-23,21.24850768681818,78.72098095669318,26.0,7.0,7.0,1409.0,1.79,6.0,11.0,0.035,yes,78.72333333333333,98.90602787753689,85.0,74,85.5611416965944,Safe
Bally Bridge,2023-10-07,21.4887957,83.8844067,27.25,6.65,7.92833333,183.75,1.65833333,0.68916454,411.666667,829.166667,yes,95.40005726133332,66.25450873898397,76.287500025,74,80.69387553122853,Safe
Dakshineswar,2023-01-17,20.7237577,78.3216328,21.1666667,5.77166667,8.04083333,523.833333,5.86416667,1.39308333,62.5,206.666667,no,85.82831111266667,93.94130628134758,71.052083375,78,84.52413300447094,Safe
Babughat,2023-06-07,8.6967761,77.721515,26.4166667,6.4,7.66283333,139.958333,2.02916667,0.1575,191.666667,368.333333,yes,95.76886111,82.55820163614621,77.028750025,75,85.98075493984386,Safe
Dakshineswar,2023-03-02,31.1994153,77.745655,12.4091,9.46364,7.41818,48.5818,0.33636,0.11964,2.0,14.6667,yes,98.96999,99.80019986673332,94.18185,78,96.16442596002,Safe
Dakshineswar,2023-09-16,30.8919211,77.2103359,22.7273,7.96364,8.19,268.736,0.74545,0.79473,24.0,51.0,no,95.68292266666668,97.62857097579094,80.89320000000001,78,91.54038035940395,Safe
